data,label,type
"Some 13 years after the SA Reserve Bank declared Travel Ventures International an illegal pyramid scheme and began looking into its operations, the bank is still trying to recover millions of rands from its local operators. | @JanTamb @News24_Business

https://t.co/kv4H5TBaDN",1,tweet
"OPINION | South Africa’s lack of an integrated transport system hinders freedom and equality

https://t.co/u0OzyizCfF",1,tweet
Community of Mthatha West claims a syndicate is operating with impunity. https://t.co/PlBLBaOJWq,1,tweet
"State funding of small-scale farming projects is an excellent idea, but without sufficient support and training, the wheels can fall off – as a Volksrust aquaculture project proves. https://t.co/qNheCn6pBe",1,tweet
"In a welcome shift, the iconic yellow trains in Gauteng have now been replaced by their blue counterparts, promising both convenience and increased safety. https://t.co/Bn5xcmwodc",1,tweet
"Julius Malema and Floyd Shivambu’s recent public spats reveal that their friendship has truly ended, confirming that the split is genuine. https://t.co/T2bYDwfEfi",1,tweet
"Springbok coach Rassie Erasmus has several changes to his team for Saturday's Rugby Championship encounter against the All Blacks at Ellis Park.


https://t.co/iibS4c1sxh",1,tweet
"The triumph of Tshepiso Mazibuko: The essence of a generation | @ChepapeLesego 

https://t.co/F7iZZ56ZuK",1,tweet
"When our profile writer, Sean Christie, asked Aaron Motsoaledi for a form of life story share, South Africa’s health minister responded with a swift biographical flyover. But Christie was more interested in a sense of the experiences that lie behind the... https://t.co/wsovr5tIak",1,tweet
"Partner Content | What the rest of Africa can learn from Mauritius, the continent’s top ranked economy

https://t.co/luDOy1t8Xg",1,tweet
"Judging from comments on Monday evening, an emotional Julius Malema appears to have backtracked on his offer to allow his second-in-command, Floyd Shivambu, to return to the party if he ever wishes to. https://t.co/IVaDV9lR2i",1,tweet
"Cassius Mailula, Bongani Zungu and Brazilian Pedrinho are among the reported targets for Rulani Mokwena at Wydad Athletic.
https://t.co/NzroI7Wm2D",1,tweet
"Three teenagers were gunned down in what is believed to be a gang-related incident in Mitchells Plain, Cape Town. | @Lisaleesolomon1


https://t.co/U9ATBA7qVU",1,tweet
News24 | Nersa proposes revoking electricity distribution licences of municipalities that owe Eskom https://t.co/SJFHSdSV8w,1,tweet
"Government pushes for controversial NHI through health compact, without business

https://t.co/1LQANPz4Uy",1,tweet
RT @Sophie_Mokoena: High Commissioner of Australia in South Africa Tegan Brink on South Africa hosting the G20 next year. #sabcnews https:/…,1,tweet
"A 57-year-old mother, kidnapped from her home in St Montagu Village, Lavender Hill, was found murdered in a shallow grave. | @ThePeoplesPost


https://t.co/ebSNm3ihPy",1,tweet
"Harris and her running mate, Tim Walz, the governor of Minnesota, are proposing a new politics of decency and humanity, aligning not with any particular doctrine or ideology. https://t.co/kUpz8IteUU",1,tweet
"MaMkhize — as she is known — reportedly told a women’s conference in Durban that she did not mind working with the “so-called construction mafia”, because they were victims of the system.
https://t.co/6oG42475O9",1,tweet
"A NATION UNDER SIEGE: This escalation comes as data suggests that criminal activity shaves up to 10% off the country's GDP.
https://t.co/aTIR2AgWlE",1,tweet
"OPINION | Make books available to children to grow a love of reading

https://t.co/bAhkG5MKng",1,tweet
"Facing allegations that he forged his matric certificate, deputy speaker of the North West Legislature, Tshepo Khoza, has called it quits. | @JasonFelix

https://t.co/SQ8vrS9oHq",1,tweet
"It is widely believed in Libya that Khalifa Haftar, the military commander of Libya's eastern forces, sent the 95 men to receive military training from a private company called Milites Dei in White River. https://t.co/T81tfSECqo",1,tweet
"Despite the ANC’s electoral calamity in May, the president is on course to be the first to complete a full two terms, writes S'thembiso Msomi. https://t.co/OrJDkkclQA",1,tweet
"RT @SABCNews_Radio: [COMING UP] Experts have advised that members wishing to access the maximum R30 000 from the two-pot system, should hav…",1,tweet
News24 | Pretoria High School for Girls deputy principal transferred amid racism probe https://t.co/fietxgBR9s,1,tweet
"Nande Mheshe says the executive of Women in Boxing - a committee appointed by the boxing board in July - was pleased with its meeting with deputy minister of sports, arts and culture Peace Mabe. https://t.co/NH54N73FpT",1,tweet
"“Bellville CBD is regarded as one of the biggest counterfeit and illicit goods distributors in the Western Cape,” said police spokesperson Lt-Col Malcolm Pojie.
https://t.co/hrxlJ4WNqr",1,tweet
"RT @zsimayi: Why go to ABSA when you can get R450k loan from the money of the Funeral of Madiba🙊.

These aren't loans!",1,tweet
News24 | Orlando Pirates cruise past Malagasy 'fishermen' to sail to the first round of the Champions League https://t.co/NwDlqz4N9u,1,tweet
"Julius Malema and Floyd Shivambu’s recent public spats reveal that their friendship has truly ended, confirming that the split is genuine. https://t.co/Pcrhuvf7WN",1,tweet
"CHICAGO, Aug 19 (Reuters) - President Joe Biden cemented the Democratic Party's elevation of Kamala Harris to lead the fight for the White House against Republican Donald Trump with a convention speech on Monday that praised his vice president as the ... https://t.co/ToGJr9qoul",1,tweet
"Criminals targeting armoured cash vehicles have shown a blatant disregard for human life, Hawks head Lieutenant-General Godfrey Lebeya said. | @iavanpijoos

https://t.co/wcxJZMc2ss",1,tweet
"SPONSORED | The @SACentralEnerg1 and Sunday Times' Women on the Move Dialogue will look at women in the energy sector, with industry leaders and experts sharing insights. Register now for this hybrid event. @ArenaEventsZA  https://t.co/Jj0RjHhsV7",1,tweet
"A KwaZulu-Natal man whose mother turned him in to police after he confessed to a string of crimes was on Friday sentenced to life imprisonment for murder, robbery and kidnapping. https://t.co/5aNxELyUAS",1,tweet
"RT @SAfmRadio: [ON AIR] The uMkhonto weSizwe Youth League says it is worried that recent developments in the political space, involving Flo…",1,tweet
"'In the enduring struggle between democracy and tyranny, I know where I stand and I know where the US belongs.' https://t.co/Mg1Xxoffa3",1,tweet
"We need to draw a distinction between people having a legitimate pride in the customs and cultures from which they come, and in using those customs and cultures as a form of arrogance and superiority in relation to other people, and sometimes evoking ... https://t.co/rL63pMsA8h",1,tweet
It’s possible you’re feeling a bit bewildered by how the two-pot system will affect you. https://t.co/qwgbxllSSP,1,tweet
"Two people were arrested in Durban after being caught with drugs valued at more than R3 million and will face charges related to drug possession and dealing. | @SakhiNxumalo 

https://t.co/hrKExvIrw4",1,tweet
Ballistic expert Colonel Chris Mangena is expected back on the stand in the Senzo Meyiwa murder trial in the North Gauteng High Court in Pretoria this morning. https://t.co/LatzdO2Mhr https://t.co/etAzq20mA7,1,tweet
"Justin Timberlake is not kidding in this movie: His role in Palmer shows how children can cut through bigotry and changes lives for the better. 

https://t.co/9mdPi4h8g1",1,tweet
"Spring is in a few days. Heritage Month is in September, which is celebrated with braaing. Maybe now is the time to practise making pap. https://t.co/mfB7PwKkY6",1,tweet
"Partner Content | asc impact – The enormous social and economic importance of the global agricultural and forestry industry

https://t.co/3GOsLB9OBg",1,tweet
"State-owned enterprises to find new homes in line ministries. The proclamation by President Cyril Ramaphosa is an apparent about-turn from earlier plans that would have seen state firms fall under the control of his office.

https://t.co/BMnen2Ubc8",1,tweet
"RT @LThipa: He says that he is pleased with the work that has been done by the Nelson Mandela Municipality, commending them on a great turn…",1,tweet
RT @rhulani1baloyi: Ten people have died and several others are injured when the bus they were traveling in overturned on the N1 in Louis T…,1,tweet
"OPINION | Should we trust AI tech in the healthcare sector? Arguments of transparency, trust and accountability against using artificial intelligence in surgical operations apply to human beings too.

https://t.co/cSbjdieAsC",1,tweet
"Ramaphosa rebukes Malema’s allegations of betrayal during liberation struggle

https://t.co/2ZKwRKplY4",1,tweet
"Sponsored: As we conclude Women’s Month, AfroCentric proudly celebrates 30 Years of Women in Healthcare! We’re honoured to sponsor the Health/Healing Woman category in @mailandguardian’s Power of Women awards. 

Proudly nominating our six trailblazers:
Dr. Ayanda Mbuli, Suzette Saacks, Aimée WessoRoberts, Dr. Nkateko Msimeki, Dr. Shamila Fakie & Dr. Abongile Qamata. Here's to their leadership and resilience!

Learn more: https://t.co/KHdUpCtGaD

#WomenInHealthcare #PowerOfWomen #MGPowerOfWomen #30YearsStrong",1,tweet
"Finding Lesotho’s lost lake: A glimpse into the past, which shows the effect of climate change, can help predict the future.

https://t.co/fPizHIbxu9",1,tweet
"BMW's latest X2 has a modern cabin and offers a pleasant driving experience. If you want the latest and greatest and prefer a slightly more compact design, consider this car. | @News24Motoring

https://t.co/WGFblfQB9A",1,tweet
"Mamelodi Sundowns coach Manqoba Mngqithi was full of praise for their opponents in the semi-finals of the MTN8, Stellenbosch FC, but warned them of the looming pitfalls of their success. | @Sport24news

https://t.co/hkBMY1RFmP",1,tweet
"Quiet activists: A memoir of the struggle

https://t.co/eymJ9qImpM",1,tweet
"Who will police the police in Malawi? A security guard’s claims that he was tortured by cops have shone a spotlight on the country’s dysfunctional police oversight agency. 

https://t.co/1xU6cgFb4W",1,tweet
"EFF leader Julius Malema is convenes the party's central command team meeting.
https://t.co/u8tqz7qmE9",1,tweet
